InteractionID,CustomerID,CustomerName,City,Industry,SalesRep,LeadSource,InteractionDate,OpportunityValue,Status,ContactMethod,SatisfactionScore
229,CUST1229,Stephanie Baker,Mumbai,Healthcare,Rahul Verma,LinkedIn,31-07-2025,99078.95,Won,Phone,5
230,CUST1230,Barbara Cabrera,Chennai,Manufacturing,Priya Sharma,Referral,23-06-2026,81198.51,Open,Phone,6
231,CUST1231,Gregory Olson,Mumbai,Retail,Kiran Das,Event,10-02-2026,64481.08,Lost,Phone,4
232,CUST1232,Allison Harper,Mumbai,IT,Rahul Verma,Event,17-11-2025,25709.98,Lost,Phone,1
233,CUST1233,Brian Young,Bangalore,Finance,Anjali Rao,Advertisement,11-03-2026,49424.88,Lost,Email,7
234,CUST1234,Miss Jessica Jones,Mumbai,Retail,Kiran Das,LinkedIn,04-06-2026,75287.83,Lost,Meeting,2
235,CUST1235,Victoria Paul,Bangalore,IT,Anjali Rao,Website,05-08-2025,29338.85,Open,Meeting,8
236,CUST1236,Alexander Luna,Chennai,Retail,Anjali Rao,Advertisement,03-08-2025,78799.66,Lost,Email,7
237,CUST1237,Michelle Ward,Delhi,Finance,Priya Sharma,Website,23-04-2026,82957.32,Open,Phone,5
238,CUST1238,Christopher Lee,Delhi,Retail,Anjali Rao,Website,23-07-2025,39651.71,Open,Meeting,10
239,CUST1239,Christopher Sanders,Hyderabad,IT,Anjali Rao,Referral,07-05-2026,65292.61,Lost,Phone,1
240,CUST1240,Megan Hoffman,Bangalore,Retail,Priya Sharma,LinkedIn,27-10-2025,55836.36,Won,Phone,4
241,CUST1241,Randy Freeman,Bangalore,Retail,Anjali Rao,Event,29-12-2025,92691.1,Won,Phone,9
242,CUST1242,Sarah Black,Chennai,Retail,Priya Sharma,Referral,02-12-2025,48744.74,Open,Email,1
243,CUST1243,Michael Parker,Mumbai,Retail,Anjali Rao,LinkedIn,11-04-2026,18442.59,Open,Email,5
244,CUST1244,Diane Simpson,Chennai,Retail,Anjali Rao,LinkedIn,15-01-2026,83683,Open,Email,1
245,CUST1245,Cheryl Mitchell,Delhi,Manufacturing,Rahul Verma,Referral,21-04-2026,52933.8,Open,Meeting,5
246,CUST1246,Jeffrey Williams,Mumbai,Manufacturing,Priya Sharma,Referral,27-10-2025,35658.78,Lost,Meeting,2
247,CUST1247,Emily Roberts,Pune,Retail,Priya Sharma,LinkedIn,12-12-2025,59395.3,Open,Meeting,1
248,CUST1248,Christopher Wright,Hyderabad,IT,Anjali Rao,Referral,18-03-2026,69311.99,Won,Email,4
249,CUST1249,Richard Smith,Chennai,Finance,Anjali Rao,LinkedIn,03-07-2025,95456.87,Lost,Phone,1
250,CUST1250,Kristen Campos,Chennai,Finance,Rahul Verma,Website,28-04-2026,89343.68,Won,Email,5
251,CUST1251,Todd Scott,Bangalore,Finance,Rahul Verma,Advertisement,03-08-2025,53315.92,Open,Email,9
252,CUST1252,Derrick Guzman,Mumbai,Manufacturing,Rahul Verma,Referral,06-05-2026,62007.3,Lost,Meeting,8
253,CUST1253,Nicholas Bush,Hyderabad,IT,Rahul Verma,Referral,28-04-2026,71717.75,Open,Email,2
254,CUST1254,Mary Cunningham,Pune,Retail,Kiran Das,Website,27-07-2025,44180.46,Lost,Phone,9
255,CUST1255,Eric Watkins,Pune,Finance,Anjali Rao,Website,18-05-2026,95127.15,Open,Meeting,6
256,CUST1256,Krystal Dalton,Hyderabad,Manufacturing,Kiran Das,Advertisement,24-09-2025,62005.68,Open,Phone,5
257,CUST1257,Mr. Christopher Garcia,Chennai,Finance,Priya Sharma,Event,07-01-2026,83144.56,Won,Email,7
258,CUST1258,Brandon Lewis,Pune,IT,Rahul Verma,LinkedIn,28-01-2026,82129.94,Lost,Meeting,3
259,CUST1259,William Garcia,Bangalore,Finance,Priya Sharma,Referral,23-07-2025,24566.41,Won,Meeting,3
260,CUST1260,Donald Lee,Pune,Healthcare,Rahul Verma,Advertisement,11-06-2026,60667.25,Open,Email,1
261,CUST1261,Jermaine Simmons,Hyderabad,Retail,Priya Sharma,Website,24-10-2025,90187.78,Won,Phone,2
262,CUST1262,David Webster,Hyderabad,IT,Anjali Rao,LinkedIn,07-06-2026,55319.25,Lost,Phone,4
263,CUST1263,Alexandra Horton,Chennai,Finance,Rahul Verma,LinkedIn,31-10-2025,81466.46,Open,Email,10
264,CUST1264,John Rodriguez,Bangalore,Retail,Kiran Das,Event,08-07-2025,25697.21,Lost,Phone,9
265,CUST1265,Jeremy Martin PhD,Delhi,Retail,Priya Sharma,Website,30-06-2025,62087.72,Open,Email,6
266,CUST1266,Danielle Jones,Hyderabad,Manufacturing,Priya Sharma,LinkedIn,20-04-2026,12498.83,Won,Email,6
267,CUST1267,Jacqueline Jackson,Mumbai,Manufacturing,Rahul Verma,Referral,24-07-2025,8659.3,Open,Email,1
268,CUST1268,Steven Taylor,Pune,Finance,Rahul Verma,Advertisement,02-07-2025,30490.28,Lost,Email,6
269,CUST1269,Michael Nichols,Delhi,Finance,Kiran Das,Advertisement,14-10-2025,36317.27,Lost,Meeting,8
270,CUST1270,Samuel Cardenas,Chennai,IT,Anjali Rao,Website,16-10-2025,11615.14,Lost,Phone,1
271,CUST1271,Lisa Morgan,Hyderabad,Healthcare,Anjali Rao,Event,27-04-2026,59372.64,Open,Meeting,4
272,CUST1272,Tanya Carr,Chennai,Manufacturing,Anjali Rao,Event,19-05-2026,48330.05,Open,Phone,9
273,CUST1273,Edward Lambert,Bangalore,Healthcare,Rahul Verma,Website,10-06-2026,17713.34,Open,Phone,10
274,CUST1274,Edward Smith,Bangalore,Finance,Rahul Verma,Advertisement,09-09-2025,91293.94,Won,Meeting,3
275,CUST1275,Daniel Ramirez,Pune,Manufacturing,Kiran Das,Event,09-06-2026,36552.75,Lost,Phone,7
276,CUST1276,Debra Rodriguez,Chennai,Finance,Rahul Verma,Referral,08-08-2025,49428.77,Lost,Phone,7
277,CUST1277,Gregory Reilly,Chennai,Retail,Rahul Verma,Referral,08-12-2025,91436.73,Open,Phone,6
278,CUST1278,Lauren Odom DDS,Chennai,Manufacturing,Kiran Das,Advertisement,31-10-2025,21510.06,Open,Meeting,6
279,CUST1279,Julie Wright,Hyderabad,Manufacturing,Kiran Das,Advertisement,11-01-2026,87750.67,Won,Meeting,3
280,CUST1280,Jessica Howard,Chennai,IT,Rahul Verma,Event,08-05-2026,75533.31,Won,Meeting,5
281,CUST1281,Aaron Mcbride,Bangalore,Healthcare,Rahul Verma,Referral,08-07-2025,37833.74,Lost,Email,6
282,CUST1282,David Fowler,Mumbai,Manufacturing,Anjali Rao,Advertisement,01-07-2025,42153.24,Lost,Phone,4
283,CUST1283,Randy Scott,Bangalore,Healthcare,Kiran Das,Event,06-09-2025,77313.25,Won,Email,6
284,CUST1284,Leslie Johnson,Bangalore,Finance,Anjali Rao,Advertisement,01-10-2025,73643.49,Open,Phone,5
285,CUST1285,Tracy Bailey,Pune,Retail,Priya Sharma,Event,09-06-2026,5697.01,Open,Email,3
286,CUST1286,Janet Hall,Hyderabad,Manufacturing,Kiran Das,Advertisement,29-12-2025,14239.56,Open,Email,6
287,CUST1287,Kyle Torres,Bangalore,Healthcare,Priya Sharma,Referral,29-03-2026,30263.64,Open,Meeting,4
288,CUST1288,Matthew Patton,Bangalore,Manufacturing,Anjali Rao,Advertisement,25-01-2026,77535.54,Lost,Meeting,4
289,CUST1289,Christina Clark,Pune,Retail,Rahul Verma,Advertisement,14-08-2025,30997.56,Won,Phone,10
290,CUST1290,Julian Hicks,Bangalore,Manufacturing,Rahul Verma,Event,20-07-2025,6464.33,Won,Meeting,5
291,CUST1291,Daniel Ortega,Hyderabad,Finance,Priya Sharma,Referral,03-10-2025,57648.57,Lost,Phone,5
292,CUST1292,Carlos Burgess,Chennai,Manufacturing,Priya Sharma,LinkedIn,03-10-2025,23156.05,Won,Email,6
293,CUST1293,Joshua Russell,Chennai,Healthcare,Kiran Das,Website,13-07-2025,85376.71,Lost,Phone,8
294,CUST1294,Charlene Carpenter,Pune,Retail,Kiran Das,Referral,09-04-2026,6375.98,Won,Phone,3
295,CUST1295,Monica Walsh,Mumbai,Healthcare,Priya Sharma,Referral,26-11-2025,98096.96,Open,Meeting,5
296,CUST1296,Mark Ortega,Hyderabad,Manufacturing,Anjali Rao,Website,08-04-2026,44553.71,Open,Phone,1
297,CUST1297,David Harper,Delhi,Retail,Rahul Verma,LinkedIn,25-10-2025,9113.66,Open,Email,3
298,CUST1298,Jennifer Myers,Chennai,Manufacturing,Priya Sharma,Advertisement,16-10-2025,82427.85,Lost,Phone,2
299,CUST1299,James Williams,Bangalore,Retail,Priya Sharma,Event,23-08-2025,76439.93,Open,Phone,1
300,CUST1300,Dylan Gonzales,Pune,IT,Anjali Rao,Referral,04-11-2025,44961.55,Won,Meeting,4
301,CUST1301,Shelley Williams,Pune,Finance,Kiran Das,LinkedIn,22-09-2025,81988.89,Won,Email,10
302,CUST1302,Amy Clark,Delhi,IT,Priya Sharma,Advertisement,04-07-2025,31026.98,Lost,Meeting,9
303,CUST1303,Kelly Wilson,Bangalore,IT,Kiran Das,Advertisement,16-12-2025,91415.27,Lost,Email,5
304,CUST1304,John Gonzalez,Bangalore,Retail,Anjali Rao,Advertisement,27-10-2025,80670.24,Won,Email,9
305,CUST1305,Brian Long,Delhi,Healthcare,Anjali Rao,Event,24-02-2026,66441.56,Lost,Phone,3
306,CUST1306,Wayne Ellis,Chennai,Manufacturing,Rahul Verma,Advertisement,25-06-2025,79393.48,Open,Email,5
307,CUST1307,Robert Fletcher,Delhi,Manufacturing,Kiran Das,Advertisement,24-05-2026,26100.21,Lost,Email,1
308,CUST1308,Victoria Chavez,Chennai,IT,Anjali Rao,Website,29-01-2026,89691.83,Lost,Email,8
309,CUST1309,Ian Jones,Mumbai,Healthcare,Kiran Das,Referral,10-03-2026,57552.85,Lost,Meeting,7
310,CUST1310,Andrew Johnston,Mumbai,Healthcare,Kiran Das,Website,07-06-2026,87661.77,Won,Phone,5
311,CUST1311,Jeffrey Bradford,Pune,Manufacturing,Anjali Rao,Event,10-07-2025,32903.25,Won,Phone,2
312,CUST1312,Richard Ruiz,Bangalore,Retail,Rahul Verma,Advertisement,27-12-2025,29032.53,Lost,Meeting,9
313,CUST1313,Vickie Morgan,Hyderabad,Finance,Anjali Rao,Website,13-10-2025,94943.67,Open,Meeting,9
314,CUST1314,Nicole Tyler,Chennai,IT,Kiran Das,Advertisement,01-11-2025,30462.2,Won,Phone,9
315,CUST1315,Thomas Strong,Delhi,Manufacturing,Anjali Rao,Referral,12-06-2026,50399.49,Open,Phone,9
316,CUST1316,Reginald Baker,Chennai,IT,Anjali Rao,Event,30-11-2025,36011.9,Open,Phone,9
317,CUST1317,Robert Roy,Pune,IT,Rahul Verma,Referral,08-09-2025,24491.93,Open,Meeting,10
318,CUST1318,Terry Liu,Pune,IT,Anjali Rao,Website,22-11-2025,17105.98,Won,Meeting,3
319,CUST1319,Melissa Pugh,Mumbai,Manufacturing,Rahul Verma,Event,29-04-2026,25708.62,Lost,Meeting,8
320,CUST1320,Ian Carr,Hyderabad,Healthcare,Anjali Rao,LinkedIn,12-01-2026,94483.84,Won,Phone,9
321,CUST1321,Joseph Steele,Chennai,Manufacturing,Anjali Rao,Referral,07-06-2026,83042.54,Lost,Email,9
322,CUST1322,Adam Johnson,Mumbai,Retail,Kiran Das,Event,22-11-2025,57828.58,Open,Phone,10
323,CUST1323,Christina Ramos,Pune,Retail,Anjali Rao,Website,03-05-2026,56370.21,Won,Phone,5
324,CUST1324,Jacqueline Wagner,Mumbai,Healthcare,Anjali Rao,Event,17-11-2025,60118.5,Open,Email,4
325,CUST1325,Tina Dunlap,Hyderabad,Healthcare,Anjali Rao,Event,22-09-2025,19768.79,Open,Meeting,10
326,CUST1326,Ronald Cline,Delhi,IT,Anjali Rao,Event,03-07-2025,96975.42,Lost,Email,10
327,CUST1327,Ryan Roman,Hyderabad,IT,Rahul Verma,LinkedIn,15-06-2026,25425.5,Lost,Email,2
328,CUST1328,Richard Benton,Mumbai,Finance,Anjali Rao,Advertisement,23-08-2025,60057.09,Lost,Meeting,10
329,CUST1329,Karen Edwards,Mumbai,Healthcare,Rahul Verma,Event,22-09-2025,42497.69,Won,Phone,10
330,CUST1330,Donald Johnson,Hyderabad,Manufacturing,Kiran Das,Advertisement,26-04-2026,14435.15,Open,Meeting,5
331,CUST1331,Carlos Burns,Delhi,Finance,Priya Sharma,LinkedIn,06-10-2025,64396.44,Lost,Email,1
332,CUST1332,Charles Shaw,Pune,Healthcare,Priya Sharma,Event,25-11-2025,36219.5,Won,Email,1
333,CUST1333,Alyssa Bailey,Delhi,Retail,Priya Sharma,LinkedIn,28-08-2025,51505.89,Open,Phone,3
334,CUST1334,Olivia Williams,Hyderabad,Retail,Rahul Verma,Advertisement,23-09-2025,71453.26,Open,Email,4
335,CUST1335,Laura Sawyer,Mumbai,IT,Rahul Verma,Advertisement,09-10-2025,24616.62,Open,Phone,5
336,CUST1336,Jordan Mora,Mumbai,IT,Rahul Verma,Referral,23-07-2025,73943.45,Open,Email,6
337,CUST1337,Emma Thompson,Bangalore,Finance,Anjali Rao,Event,04-08-2025,40207.44,Won,Email,4
338,CUST1338,William Yoder,Delhi,Finance,Anjali Rao,Referral,28-06-2025,99029.25,Lost,Phone,7
339,CUST1339,Vicki Ellis,Chennai,Retail,Priya Sharma,Referral,28-02-2026,50377.54,Lost,Phone,4
340,CUST1340,Emily Washington,Mumbai,IT,Anjali Rao,LinkedIn,26-12-2025,59377.07,Lost,Email,2
341,CUST1341,Paula Li,Chennai,Healthcare,Kiran Das,Event,09-09-2025,92841.34,Lost,Phone,4
342,CUST1342,Craig Blake,Chennai,Retail,Rahul Verma,Website,24-11-2025,80232,Won,Meeting,5
343,CUST1343,Michael Davis,Chennai,Manufacturing,Rahul Verma,LinkedIn,29-10-2025,7059.87,Lost,Meeting,3
344,CUST1344,Melvin Hernandez,Chennai,Manufacturing,Priya Sharma,Referral,08-06-2026,83726.7,Lost,Email,5
345,CUST1345,Melissa Sweeney,Hyderabad,Healthcare,Kiran Das,Website,06-01-2026,25699.76,Lost,Email,10
346,CUST1346,Alan Nguyen,Pune,IT,Kiran Das,Event,15-04-2026,52000.02,Open,Phone,4
347,CUST1347,Diane Brown,Chennai,Healthcare,Kiran Das,LinkedIn,25-11-2025,37610.11,Won,Email,8
348,CUST1348,Brandi Hernandez,Mumbai,IT,Anjali Rao,Website,05-04-2026,49494.32,Lost,Phone,5
349,CUST1349,Cindy Walker,Bangalore,Finance,Anjali Rao,LinkedIn,07-02-2026,94921.53,Open,Phone,3
350,CUST1350,Angela Cook,Bangalore,IT,Anjali Rao,LinkedIn,23-04-2026,64472.23,Lost,Email,2
351,CUST1351,Susan Price,Pune,Manufacturing,Kiran Das,Advertisement,17-02-2026,90657.34,Won,Phone,1
352,CUST1352,Christian Wood,Mumbai,IT,Rahul Verma,Advertisement,25-06-2025,28978.3,Lost,Email,5
353,CUST1353,John Baker,Hyderabad,Retail,Rahul Verma,Event,14-03-2026,60691.12,Won,Phone,6
354,CUST1354,Deborah Rogers,Hyderabad,IT,Priya Sharma,Website,26-04-2026,89364.83,Won,Email,9
355,CUST1355,Samuel Thompson,Chennai,Finance,Rahul Verma,Referral,13-03-2026,90858.99,Lost,Meeting,8
356,CUST1356,Patricia Poole,Delhi,IT,Rahul Verma,Referral,14-04-2026,59940.06,Open,Email,7
357,CUST1357,Ryan Vaughn,Hyderabad,Manufacturing,Priya Sharma,Website,23-01-2026,29540.99,Won,Phone,1
358,CUST1358,Maria Singleton,Pune,Healthcare,Priya Sharma,Advertisement,07-05-2026,68554.91,Won,Phone,9
359,CUST1359,Kelsey Nichols,Mumbai,IT,Priya Sharma,Website,01-04-2026,21360.98,Lost,Meeting,4
360,CUST1360,Kevin Byrd,Delhi,IT,Kiran Das,Referral,30-07-2025,77856.96,Open,Email,6
361,CUST1361,Jennifer Marshall,Bangalore,Healthcare,Priya Sharma,Referral,29-01-2026,17789.57,Open,Meeting,7
362,CUST1362,Kimberly Camacho,Chennai,Retail,Priya Sharma,Website,08-04-2026,52137.66,Lost,Phone,7
363,CUST1363,Beverly Novak,Hyderabad,Retail,Anjali Rao,Advertisement,24-09-2025,98223.65,Won,Email,9
364,CUST1364,Marilyn Hughes,Chennai,Retail,Rahul Verma,Advertisement,14-08-2025,43917.1,Lost,Phone,1
365,CUST1365,Monica Espinoza,Bangalore,Healthcare,Priya Sharma,Website,05-11-2025,40761.79,Open,Phone,10
366,CUST1366,Anthony Becker,Chennai,Healthcare,Priya Sharma,Event,11-02-2026,80031.41,Open,Phone,7
367,CUST1367,Kathryn Hall,Hyderabad,Manufacturing,Priya Sharma,Event,27-07-2025,58838.92,Won,Phone,7
368,CUST1368,Nicholas Padilla,Mumbai,Finance,Rahul Verma,Referral,18-02-2026,42393.85,Open,Phone,3
369,CUST1369,Jason Thompson,Pune,Healthcare,Kiran Das,LinkedIn,08-01-2026,37556.68,Won,Meeting,3
370,CUST1370,Tammy Patel,Chennai,Healthcare,Priya Sharma,LinkedIn,01-05-2026,26111.37,Won,Phone,9
371,CUST1371,Edward Ritter,Hyderabad,Healthcare,Priya Sharma,LinkedIn,26-02-2026,9010.91,Lost,Email,8
372,CUST1372,Eric Savage,Hyderabad,Manufacturing,Rahul Verma,Referral,22-11-2025,28010.55,Won,Phone,2
373,CUST1373,Kyle Sosa,Bangalore,Retail,Kiran Das,Website,24-01-2026,85839.27,Open,Email,6
374,CUST1374,Jacob Carpenter,Hyderabad,Healthcare,Anjali Rao,Website,18-07-2025,70973.83,Won,Meeting,3
375,CUST1375,Laurie Waters,Delhi,Retail,Priya Sharma,Referral,20-05-2026,77441.08,Won,Phone,3
376,CUST1376,Kyle Grant,Hyderabad,Finance,Anjali Rao,LinkedIn,24-02-2026,81461.17,Open,Meeting,9
377,CUST1377,Melanie Wells,Pune,Retail,Rahul Verma,LinkedIn,27-02-2026,6465.8,Won,Email,2
378,CUST1378,Kenneth Meyer,Delhi,Manufacturing,Anjali Rao,LinkedIn,21-07-2025,68007.48,Open,Meeting,8
379,CUST1379,Autumn Ryan,Delhi,Healthcare,Kiran Das,Advertisement,16-02-2026,77153.2,Open,Email,8
380,CUST1380,Bailey Smith,Bangalore,Retail,Priya Sharma,LinkedIn,12-10-2025,45731.17,Won,Email,4
381,CUST1381,Paul Horton Jr.,Delhi,Manufacturing,Rahul Verma,Event,17-06-2026,32897.56,Won,Meeting,5
382,CUST1382,Sheila Johnson,Hyderabad,IT,Kiran Das,Website,10-12-2025,29148.22,Open,Meeting,1
383,CUST1383,Sheila Harrison,Pune,Healthcare,Priya Sharma,Advertisement,17-12-2025,30045.51,Lost,Meeting,6
384,CUST1384,Matthew Novak,Hyderabad,IT,Priya Sharma,LinkedIn,05-04-2026,13323.47,Won,Meeting,6
385,CUST1385,Edward White,Bangalore,Finance,Kiran Das,Website,12-02-2026,81133.21,Lost,Meeting,2
386,CUST1386,Mark Clark,Mumbai,Finance,Anjali Rao,Website,06-09-2025,11839.43,Won,Email,4
387,CUST1387,Penny Jones,Pune,Healthcare,Rahul Verma,Event,17-04-2026,85334.18,Lost,Phone,5
388,CUST1388,Erik Bradley DDS,Pune,Retail,Anjali Rao,Referral,22-08-2025,82241.9,Open,Email,10
389,CUST1389,Natalie Wagner,Hyderabad,Manufacturing,Anjali Rao,Advertisement,02-09-2025,89238.82,Open,Phone,1
390,CUST1390,Robert Smith,Pune,Manufacturing,Rahul Verma,Referral,31-10-2025,76701.36,Lost,Email,4
391,CUST1391,Robert Miller,Chennai,IT,Rahul Verma,Website,15-04-2026,80458.47,Won,Phone,2
392,CUST1392,Fernando Todd,Chennai,Manufacturing,Kiran Das,Advertisement,19-04-2026,88699.92,Open,Email,6
393,CUST1393,Nathaniel Lucas,Bangalore,Manufacturing,Anjali Rao,Advertisement,13-12-2025,76628.24,Lost,Phone,4
394,CUST1394,Megan Lawson,Hyderabad,Healthcare,Kiran Das,Website,05-11-2025,96781.27,Open,Email,2
395,CUST1395,Renee Walton,Bangalore,Manufacturing,Priya Sharma,Website,24-04-2026,47284.77,Won,Phone,1
396,CUST1396,James Gamble,Mumbai,Finance,Priya Sharma,LinkedIn,18-08-2025,89894.28,Open,Meeting,10
397,CUST1397,Charles Summers,Mumbai,IT,Kiran Das,Website,22-06-2026,81215.79,Open,Phone,1
398,CUST1398,Cheyenne Dean,Chennai,Finance,Kiran Das,Referral,19-12-2025,78218.89,Open,Meeting,7
399,CUST1399,Michelle Burton,Mumbai,IT,Anjali Rao,Referral,24-02-2026,92521.89,Won,Email,9
400,CUST1400,Stephanie Figueroa,Mumbai,Retail,Rahul Verma,Event,17-12-2025,59276.57,Lost,Meeting,9
401,CUST1401,Jillian Morris,Hyderabad,Retail,Anjali Rao,Event,19-09-2025,32863.92,Lost,Phone,8
402,CUST1402,Angel Guerrero,Delhi,Finance,Kiran Das,Advertisement,13-08-2025,64870.47,Won,Email,2
403,CUST1403,Christopher Randall,Pune,IT,Priya Sharma,Advertisement,06-01-2026,84759.8,Lost,Email,1
404,CUST1404,Donald Ortiz,Chennai,Healthcare,Rahul Verma,LinkedIn,20-07-2025,41610.72,Open,Meeting,2
405,CUST1405,Nathan Bennett,Delhi,Finance,Priya Sharma,Event,19-06-2026,55172.13,Open,Meeting,1
406,CUST1406,Ashley Moore,Mumbai,Healthcare,Priya Sharma,Advertisement,25-09-2025,90034.93,Won,Email,5
407,CUST1407,Jason Nelson,Delhi,Finance,Rahul Verma,Advertisement,13-05-2026,81622.27,Won,Phone,3
408,CUST1408,Gary Copeland,Pune,Healthcare,Priya Sharma,Event,11-11-2025,85713.9,Won,Meeting,9
409,CUST1409,Mallory Brown,Bangalore,Finance,Kiran Das,Advertisement,21-08-2025,36445.57,Won,Email,10
410,CUST1410,Joshua Mcclure,Mumbai,Finance,Anjali Rao,Advertisement,11-01-2026,17714.81,Lost,Meeting,8
411,CUST1411,Kelly Rush,Delhi,Finance,Rahul Verma,LinkedIn,06-12-2025,36045.92,Lost,Meeting,9
412,CUST1412,Laura Walter,Chennai,Manufacturing,Anjali Rao,Event,22-07-2025,20969.02,Won,Phone,7
413,CUST1413,Alexandria Fischer,Bangalore,IT,Kiran Das,Event,03-11-2025,46803.77,Won,Meeting,5
414,CUST1414,Justin Herrera,Hyderabad,Manufacturing,Rahul Verma,Event,10-10-2025,89280.71,Open,Meeting,10
415,CUST1415,Rebecca Knox,Bangalore,Manufacturing,Kiran Das,Referral,03-03-2026,24050.13,Won,Meeting,5
416,CUST1416,Jacob Perkins,Hyderabad,Retail,Rahul Verma,LinkedIn,01-08-2025,82632.52,Open,Meeting,1
417,CUST1417,Angela Davis,Chennai,Manufacturing,Kiran Das,Advertisement,04-08-2025,28768.54,Open,Meeting,1
418,CUST1418,Tracy Holt,Bangalore,Healthcare,Anjali Rao,Advertisement,19-11-2025,7667.25,Won,Meeting,7
419,CUST1419,Deborah Jones,Chennai,Retail,Anjali Rao,Referral,23-11-2025,72542.15,Lost,Meeting,9
420,CUST1420,Mary Sharp,Chennai,Finance,Anjali Rao,Event,11-12-2025,12998.18,Won,Meeting,6
421,CUST1421,Stacy Jones,Hyderabad,IT,Rahul Verma,Event,10-03-2026,43067.4,Open,Phone,3
422,CUST1422,Evan Long,Delhi,Retail,Kiran Das,Referral,28-11-2025,78625.38,Won,Email,3
423,CUST1423,Christopher Livingston,Mumbai,Finance,Kiran Das,Event,24-01-2026,94339.03,Open,Phone,2
424,CUST1424,Christopher Ramirez,Pune,Finance,Priya Sharma,LinkedIn,26-10-2025,14671.06,Lost,Email,8
425,CUST1425,Robert Snyder,Pune,Finance,Anjali Rao,Event,26-10-2025,78317.02,Open,Meeting,10
426,CUST1426,Anthony Cooper,Pune,Healthcare,Kiran Das,Event,27-04-2026,11242.93,Lost,Phone,1
427,CUST1427,Katherine Sanchez,Hyderabad,Healthcare,Priya Sharma,Referral,05-04-2026,64190.72,Won,Email,7
428,CUST1428,David Roberts,Delhi,Finance,Rahul Verma,LinkedIn,29-09-2025,36950.19,Open,Phone,9
429,CUST1429,Tommy Morrison,Bangalore,Retail,Priya Sharma,Event,18-08-2025,72595.74,Lost,Meeting,1
430,CUST1430,Aaron Ramsey,Delhi,Finance,Rahul Verma,Advertisement,23-02-2026,10530.34,Won,Phone,7
431,CUST1431,Tony Burke,Delhi,IT,Priya Sharma,Advertisement,03-07-2025,22984.86,Won,Meeting,8
432,CUST1432,Christina Santos,Hyderabad,Healthcare,Anjali Rao,Event,09-08-2025,76334.47,Open,Phone,7
433,CUST1433,Ian Ryan,Chennai,Manufacturing,Priya Sharma,Advertisement,14-04-2026,18041.38,Lost,Email,3
434,CUST1434,Joseph Hopkins,Mumbai,IT,Priya Sharma,LinkedIn,28-09-2025,11626.92,Lost,Phone,9
435,CUST1435,Daniel Ewing,Hyderabad,Healthcare,Anjali Rao,Website,28-04-2026,54329.24,Lost,Phone,8
436,CUST1436,Shaun Palmer,Pune,Manufacturing,Priya Sharma,LinkedIn,02-07-2025,41919.51,Lost,Meeting,2
437,CUST1437,Matthew Lopez,Chennai,Finance,Anjali Rao,LinkedIn,09-10-2025,72904.31,Lost,Phone,4
438,CUST1438,Ronnie Ford,Chennai,Healthcare,Priya Sharma,Website,01-01-2026,23003.19,Open,Email,4
439,CUST1439,Stacy Moon,Chennai,IT,Priya Sharma,LinkedIn,21-03-2026,78435.19,Won,Email,8
440,CUST1440,Meghan Miller,Mumbai,Finance,Priya Sharma,Referral,08-03-2026,18601.67,Won,Phone,2
441,CUST1441,Julia Bright,Mumbai,IT,Anjali Rao,Referral,08-12-2025,57124.2,Won,Phone,5
442,CUST1442,Dylan Sanchez,Hyderabad,Manufacturing,Anjali Rao,Advertisement,17-07-2025,51567.21,Won,Phone,3
443,CUST1443,Brittany Ball,Pune,Retail,Kiran Das,Referral,23-03-2026,81646.41,Won,Phone,9
444,CUST1444,Sarah Robles,Mumbai,IT,Kiran Das,LinkedIn,22-03-2026,8689.41,Lost,Meeting,5
445,CUST1445,Cassandra Tucker,Hyderabad,Finance,Anjali Rao,Event,24-04-2026,46840.69,Lost,Email,7
446,CUST1446,Curtis Fernandez,Delhi,Manufacturing,Kiran Das,Event,06-01-2026,44132.02,Open,Phone,2
447,CUST1447,Johnny Jenkins,Bangalore,Manufacturing,Kiran Das,LinkedIn,05-08-2025,48132.56,Won,Meeting,8
448,CUST1448,Joel David,Bangalore,IT,Rahul Verma,Event,20-04-2026,39766.84,Won,Meeting,3
449,CUST1449,Julia Vasquez,Bangalore,Healthcare,Kiran Das,Website,06-12-2025,94100.02,Won,Meeting,10
450,CUST1450,Raymond Johnson,Hyderabad,Retail,Anjali Rao,Event,05-04-2026,58070.67,Lost,Email,6
451,CUST1451,Kayla Flores,Chennai,Healthcare,Rahul Verma,LinkedIn,02-08-2025,9312.08,Won,Email,10
452,CUST1452,Diana Collins,Pune,Manufacturing,Priya Sharma,LinkedIn,02-10-2025,33303.86,Lost,Email,3
453,CUST1453,Jasmine Russo,Chennai,Retail,Priya Sharma,Website,29-07-2025,20550.75,Open,Phone,10
454,CUST1454,Jennifer Hernandez,Bangalore,Healthcare,Kiran Das,LinkedIn,30-07-2025,24424.78,Open,Phone,4
455,CUST1455,Leslie Wells,Delhi,Manufacturing,Rahul Verma,Website,09-06-2026,64587.91,Lost,Phone,1
456,CUST1456,Jacob Baldwin,Delhi,Finance,Rahul Verma,Website,01-11-2025,37111.53,Lost,Meeting,1
